Tarih(yil_ay);Saat;YukTahminPlan(MWh);PTF(TL/MWh);SMF(TL/MWh);KGUP(MWh);YAL0(MWh);YAL1(MWh);YAT0(MWh);YAT1(MWh);YAL TeslimEdilemeyenMiktar(MWh);YAT TeslimEdilemeyenMiktar(MWh);PFK Fiyat;SFK Fiyat;Column1
201811;7;29600;30173;23000;2677173;50417;0;711199;0;0;87469;5960;7475;
201811;8;34300;30508;30508;3053206;1639114;0;349416;0;510722;20100;5960;7475;
201811;9;36400;30734;33300;3278745;1937667;0;0;0;596704;0;5960;7475;
201811;10;35800;30750;33250;3336884;2036000;0;44000;0;532629;0;5960;7475;
201811;11;35900;30763;32253;3396902;1814933;0;82533;0;527419;650;5960;6700;
201811;12;34100;30338;31538;3195362;1363866;0;0;0;357539;0;5960;6700;
201811;13;34500;30386;31876;3237857;1585166;0;0;0;459710;0;5960;6700;
201811;14;35500;30533;33033;3324478;2051000;0;0;0;540099;0;5960;6700;
201811;15;36100;30650;32140;3361152;1659750;0;0;0;516666;0;5960;6700;
201811;16;37300;30682;32172;3493971;1143834;0;0;0;353728;0;5960;6700;
201811;17;38600;30659;32659;3589517;1236167;0;0;0;311762;0;5960;6700;
201811;18;38500;30308;32808;3556886;1558000;0;29167;0;410514;0;5960;6700;
201811;19;37000;25499;25499;3457040;772783;0;0;0;334897;0;5960;6700;
201811;20;36200;30000;30000;3375529;924000;0;0;0;372286;0;5960;6600;
201811;21;35600;30127;30127;3295608;527350;0;0;0;197106;0;5960;6600;
201811;22;34500;28069;28069;3211884;;;;;;;5960;6600;
201811;23;33200;27988;21000;3080187;0;0;574050;0;0;41983;5960;6600;
201811;0;31000;30061;30061;2842693;1341350;0;170217;93834;1187502;12414;5926;9189;
201811;1;29500;30008;30008;2673899;1238934;0;0;92000;1130947;13770;5926;9189;
201811;2;28500;30076;25808;2561022;0;0;36167;174167;0;8420;5926;9189;
201811;3;27900;29071;24080;2518200;7833;0;0;275000;5230;6840;5926;9189;
201811;4;27800;21999;21999;2487461;359367;0;0;275000;136147;4900;7199;14777;
201811;5;28100;26498;26498;2507118;642000;0;0;275000;331195;6410;7199;14777;
201811;6;29500;29888;29888;2603163;2252617;0;0;275000;1558353;10190;7199;14777;
201811;7;31100;29388;29388;2798475;1555466;0;0;97167;921006;3190;5926;7363;
201811;8;35200;30347;30947;3210641;1041166;0;253916;0;340216;3460;5926;7363;
201811;9;37500;30593;32080;3434065;1018284;0;40750;0;385145;0;5926;7363;
201811;10;37500;30544;32800;3451549;1349449;0;87500;0;371541;0;5926;7363;
201811;11;37400;30804;32800;3488695;1735883;0;283334;0;375725;0;5926;6400;
201811;12;35900;30405;32905;3309049;1697501;0;0;0;341665;0;5926;6400;
201811;13;36600;30560;32960;3349746;1777666;0;0;0;439401;0;5926;6400;
201811;14;37500;30713;33213;3415585;1991000;0;0;0;444273;0;5926;6400;
201811;15;37800;30655;32500;3399271;1253150;0;0;0;306361;0;5926;6400;
201811;16;38100;30722;32212;3475286;1119500;0;0;0;299100;0;5926;6400;
201811;17;39100;30699;32189;3596292;1052000;0;0;0;345884;0;5926;6400;
201811;18;38800;30362;30362;3583189;695916;0;170833;0;218951;0;5926;6400;
201811;19;37700;30005;25808;3486401;0;0;271017;0;0;48763;5926;6400;
201811;20;36600;26299;21000;3391052;0;0;754000;0;0;22340;5926;6400;
201811;21;35500;28441;22600;3282514;0;0;514000;0;0;37108;5926;6400;
201811;22;34700;27988;23808;3220029;0;0;701833;0;0;46920;5926;6400;
201811;23;33300;27987;21000;3072129;0;0;916917;0;0;128363;5926;6400;
201811;0;31200;29808;20444;2869266;0;0;617149;0;0;106556;5924;6949;
201811;1;29500;29099;21444;2671859;0;0;419500;165000;0;179531;5924;6949;
201811;2;28600;26300;20444;2581151;0;0;861499;165000;0;273451;5924;6949;
201811;3;27700;17000;15844;2518196;0;0;894000;165000;0;304618;5924;6949;
201811;4;27800;15888;15720;2502682;0;0;720067;165000;0;267607;5400;9400;
201811;5;28200;29098;29098;2530231;0;0;41850;57750;0;25314;5400;9400;
201811;6;29300;30152;20444;2628009;0;0;1151316;0;0;347687;5400;9400;
201811;7;31300;28302;28800;2817891;340000;0;22000;0;44820;0;5924;6949;
201811;8;35100;30390;31300;3203504;739082;0;222250;0;19999;0;5924;6949;
201811;9;37100;30829;32320;3456856;807317;0;0;0;211508;0;5924;6949;
201811;10;37000;30870;32500;3498311;1085750;0;0;0;316778;0;5924;6949;
201811;11;37400;31131;31300;3542889;749800;0;20583;0;301795;740;5924;6309;
201811;12;35900;30732;32500;3372162;989667;0;0;0;254795;0;5924;6309;
201811;13;36600;30930;31300;3418749;708000;0;66667;0;195956;0;5924;6309;
201811;14;37300;31161;32374;3484769;754483;0;0;0;202219;0;5924;6309;
201811;15;37300;31180;32680;3480039;808000;0;0;0;165253;0;5924;6309;
201811;16;38000;31295;32785;3550821;696067;0;0;0;205829;0;5924;6309;
201811;17;39000;31500;31500;3644025;77867;0;0;0;3359;0;5924;6309;
201811;18;38700;31288;29108;3605071;300300;0;246317;0;119022;4578;5924;6309;
201811;19;37500;30635;23600;3460824;0;0;221900;0;0;10894;5924;6309;
201811;20;36300;30555;28000;3385774;0;0;175000;0;0;6278;5924;6300;
201811;21;35700;30465;30464;3299801;0;0;118050;0;0;2680;5924;6300;
201811;22;34900;29380;21000;3196791;0;0;799966;0;0;196807;5924;6300;
201811;23;33500;28809;21000;3078447;0;0;910284;0;0;116692;5924;6300;
201811;0;31300;29709;27709;2857063;50000;0;475065;0;0;79965;5910;8500;
201811;1;29600;30067;30067;2655746;127500;0;50000;0;64700;2000;5910;8500;
201811;2;28700;30025;30025;2546985;;;;;;;5910;8500;
201811;3;27800;26298;24298;2483159;0;0;280518;0;0;28195;5910;8500;
201811;4;27900;17222;15222;2480557;0;0;331000;0;0;318;5400;8200;
201811;5;28200;25990;23600;2495329;0;0;430333;0;0;4900;5400;8200;
201811;6;29300;30071;28071;2592601;0;0;236500;0;0;8630;5400;8200;
201811;7;31300;30223;30223;2815236;1628718;0;12917;0;810281;0;5910;6798;
201811;8;35100;30793;26300;3252943;648817;0;981917;0;63818;214333;5910;6798;
201811;9;37100;31094;33194;3432401;1392783;0;21000;14834;234223;8487;5910;6798;
201811;10;37600;31101;33291;3490776;1449599;0;0;170000;69709;2369;5910;6798;
201811;11;38000;31309;33409;3584764;1285000;0;0;0;110582;0;5910;6302;
201811;12;36500;30941;33441;3409997;1609333;0;0;0;148581;0;5910;6302;
201811;13;37200;31016;33600;3451170;1726599;0;0;0;186829;0;5910;6302;
201811;14;37900;31249;35000;3521638;2065883;0;70833;0;127160;0;5910;6302;
201811;15;37800;31170;35200;3508258;2254850;0;0;0;165818;0;5910;6302;
201811;16;38200;31295;33795;3643812;1603134;0;0;0;296241;0;5910;6302;
201811;17;39000;31309;33409;3718092;1693000;0;79450;0;477221;0;5910;6302;
201811;18;38600;30909;32399;3650020;1244734;0;76417;0;356636;0;5910;6302;
201811;19;37300;30576;30576;3559422;217769;0;106633;0;61122;1724;5910;6302;
201811;20;36400;30243;28000;3429349;0;0;229100;0;0;;5910;6348;
201811;21;35400;30164;28100;3337916;0;0;198867;0;0;280;5910;6348;
201811;22;34600;28299;23418;3257434;0;0;276833;0;0;;5910;6348;
201811;23;33200;26277;27770;3082692;966000;0;0;0;170030;0;5910;6348;
201811;0;31200;29709;31000;2824589;2065983;0;0;0;1099194;0;5907;7122;
201811;1;29700;28409;30000;2651897;2517768;0;0;0;1675042;0;5907;7122;
201811;2;28500;17399;18890;2566573;1279000;0;0;0;608579;0;5907;7122;
201811;3;27800;17400;17400;2483817;1092700;0;0;0;557763;0;5907;7122;
201811;4;27500;15999;15999;2476085;;;;;;;5348;8100;
201811;5;28000;25449;23449;2512997;0;0;232833;0;0;1506;5348;8100;
201811;6;29200;28117;27600;2632137;160401;0;303450;0;33354;590;5348;8100;
201811;7;31100;30032;30032;2851384;595199;0;0;0;355350;0;5907;6725;
201811;8;34700;30606;25606;3267328;324833;0;669416;0;11000;41710;5907;6725;
201811;9;37100;31108;31108;3549167;307301;0;30000;0;96077;0;5907;6725;
201811;10;37900;31185;31300;3621042;444500;0;0;0;76630;0;5907;6725;
201811;11;38300;31392;31392;3689773;466000;0;0;0;213442;0;5907;6127;
201811;12;36400;30864;31300;3496260;752084;0;121667;0;200616;0;5907;6127;
201811;13;37000;30785;32275;3453676;664417;0;0;0;166067;0;5907;6127;
201811;14;37800;31224;32714;3581388;894533;0;0;0;172649;0;5907;6127;
201811;15;37800;31154;32644;3562021;968902;0;0;0;121818;0;5907;6127;
201811;16;38400;31253;31300;3608347;475366;0;0;0;60880;0;5907;6115;
201811;17;38900;31278;32768;3712543;1245000;0;157617;0;408580;200;5907;6115;
201811;18;38700;30993;31300;3655523;745716;0;155417;0;233013;0;5907;6115;
201811;19;37300;30488;27488;3531529;0;0;260251;0;0;42551;5907;6115;
201811;20;36600;30354;19618;3436311;0;0;1019500;0;0;151520;5907;6305;
201811;21;35700;30289;19618;3333547;0;0;913334;0;0;75821;5907;6305;
201811;22;34800;29299;19000;3257582;0;0;1016667;0;0;73134;5907;6305;
201811;23;33700;29239;22218;3105568;0;0;856416;0;0;50000;5907;6305;
201811;0;32000;29466;29466;2910597;225501;0;177833;0;0;13078;5904;7122;
201811;1;30200;29465;29465;2720425;185000;0;12917;0;21000;0;5904;7122;
201811;2;28800;27001;27001;2630239;184301;0;0;0;56829;0;5904;7122;
201811;3;27800;25447;25447;2546472;593000;0;0;0;280512;0;5904;7122;
201811;4;27800;22588;23446;2531043;697000;0;0;0;316499;0;5300;7848;
201811;5;27800;26364;26364;2533646;555000;0;0;0;251278;0;5300;7848;
201811;6;28500;29465;29465;2602852;752167;0;0;0;409639;0;5300;7848;
201811;7;29200;21800;24000;2568013;1774032;0;0;0;361574;0;5904;6999;
201811;8;32000;30455;31950;2913870;1093799;0;300167;0;299524;11000;5904;6999;
201811;9;34600;30959;31500;3168753;981250;0;132833;0;277171;0;5904;6999;
201811;10;35000;31157;33200;3264922;1092415;0;0;0;249770;0;5904;6999;
201811;11;35300;31288;33500;3318774;1150000;0;65633;0;314470;1000;5904;6601;
201811;12;34000;30976;33470;3217936;988801;0;0;0;284804;0;5904;6601;
201811;13;34100;30992;31500;3214887;701650;0;0;0;277059;0;5904;6601;
201811;14;34200;30889;32380;3191254;856066;0;0;0;304815;0;5904;6601;
201811;15;33800;30807;30807;3234607;247635;0;0;0;173951;0;5904;6601;
201811;16;34600;30961;22218;3287075;0;0;554800;0;0;109830;5904;6601;
201811;17;36100;31320;22218;3426728;40000;0;713400;0;0;89900;5904;6601;
201811;18;36800;31425;22218;3466469;0;0;582000;0;0;101000;5904;6601;
201811;19;36000;31114;26114;3369922;0;0;552000;0;0;141555;5904;6601;
201811;20;35000;30969;27000;3277238;0;0;417417;0;0;110646;5904;7100;
201811;21;34400;30803;27000;3193920;0;0;303500;0;0;92997;5904;7100;
201811;22;33800;30511;22218;3122621;0;0;456750;0;0;78458;5904;7100;
201811;23;32500;30329;27429;2977292;0;0;403000;0;0;79629;5904;7100;
201812;0;32000;29466;29466;2910597;225501;0;177833;0;0;13078;5904;7122;
201812;1;30200;29465;29465;2720425;185000;0;12917;0;21000;0;5904;7122;
201812;2;28800;27001;27001;2630239;184301;0;0;0;56829;0;5904;7122;
201812;3;27800;25447;25447;2546472;593000;0;0;0;280512;0;5904;7122;
201812;4;27800;22588;23446;2531043;697000;0;0;0;316499;0;5300;7848;
201812;5;27800;26364;26364;2533646;555000;0;0;0;251278;0;5300;7848;
201812;6;28500;29465;29465;2602852;752167;0;0;0;409639;0;5300;7848;
201812;7;29200;21800;24000;2568013;1774032;0;0;0;361574;0;5904;6999;
201812;8;32000;30455;31950;2913870;1093799;0;300167;0;299524;11000;5904;6999;
201812;9;34600;30959;31500;3168753;981250;0;132833;0;277171;0;5904;6999;
201812;10;35000;31157;33200;3264922;1092415;0;0;0;249770;0;5904;6999;
201812;11;35300;31288;33500;3318774;1150000;0;65633;0;314470;1000;5904;6601;
201812;12;34000;30976;33470;3217936;988801;0;0;0;284804;0;5904;6601;
201812;13;34100;30992;31500;3214887;701650;0;0;0;277059;0;5904;6601;
201812;14;34200;30889;32380;3191254;856066;0;0;0;304815;0;5904;6601;
201812;15;33800;30807;30807;3234607;247635;0;0;0;173951;0;5904;6601;
201812;16;34600;30961;22218;3287075;0;0;554800;0;0;109830;5904;6601;
201812;17;36100;31320;22218;3426728;40000;0;713400;0;0;89900;5904;6601;
201812;18;36800;31425;22218;3466469;0;0;582000;0;0;101000;5904;6601;
201812;19;36000;31114;26114;3369922;0;0;552000;0;0;141555;5904;6601;
201812;20;35000;30969;27000;3277238;0;0;417417;0;0;110646;5904;7100;
201812;21;34400;30803;27000;3193920;0;0;303500;0;0;92997;5904;7100;
201812;22;33800;30511;22218;3122621;0;0;456750;0;0;78458;5904;7100;
201812;23;32500;30329;27429;2977292;0;0;403000;0;0;79629;5904;7100;
201812;0;30400;30042;30042;2729602;715668;0;418584;0;384270;69470;5897;6499;
201812;1;28700;29589;30000;2526372;1320415;0;100000;0;388663;28000;5897;6499;
201812;2;27100;28007;30000;2392681;1267667;0;0;0;354563;0;5897;6499;
201812;3;26300;21800;22900;2306584;677050;0;0;0;256073;0;5897;6499;
201812;4;26000;21800;24300;2269765;1207267;0;0;0;351094;0;5897;10498;
201812;5;25900;26551;26796;2258571;839000;0;0;0;348848;0;5897;10498;
201812;6;26200;29220;29220;2250002;642167;0;0;0;286267;0;5897;10498;
201812;7;25800;22588;23988;2258331;766000;0;0;0;228800;0;7920;14900;
201812;8;25900;23289;25789;2259069;1305565;0;0;0;342340;0;7920;14900;
201812;9;26900;30000;31500;2344482;2891350;0;0;0;1506070;0;7920;14900;
201812;10;27700;29589;31500;2440924;2641900;0;0;0;1252152;0;7920;14900;
201812;11;28200;26364;29364;2511841;1545950;0;0;0;390159;0;5897;7777;
201812;12;28000;21800;24600;2501784;1316000;0;0;0;285438;0;5897;7777;
201812;13;28100;29589;31079;2539076;1845000;0;0;0;1028923;0;5897;7777;
201812;14;28100;30103;31500;2541887;2120000;0;0;0;1045876;0;5897;7777;
201812;15;28700;30127;31500;2569244;2106000;0;0;0;988248;0;5897;7777;
201812;16;29800;30217;31617;2659096;2632217;0;102166;0;1125372;0;5897;6200;
201812;17;32400;30477;31967;2911206;2924833;0;134834;0;1201823;0;5897;6200;
201812;18;33900;30713;31500;3069679;1937532;0;0;0;1044153;0;5897;6200;
201812;19;33700;30652;31500;3065823;1433000;0;40167;0;956773;0;5897;6200;
201812;20;33000;30582;30582;3015947;366134;0;31250;0;222228;0;5897;6200;
201812;21;32500;30512;30512;2955585;1148000;0;91500;0;891141;829;5897;6200;
201812;22;31900;30031;30031;2894112;496000;0;121816;0;291528;0;5897;6200;
201812;23;30600;29760;29760;2764389;451000;0;38650;0;235560;3610;5897;6200;
201812;0;28900;29588;29588;2605592;847400;0;339666;0;123090;614;5895;7100;
201812;1;27100;30013;28113;2434186;211668;0;308533;0;20000;38631;5895;7100;
201812;2;26300;18370;18370;2345920;611966;0;243951;0;294892;38030;5895;7100;
201812;3;25500;17400;17400;2252066;1298000;0;0;0;674660;0;5895;7100;
201812;4;25400;16000;16500;2247176;1171000;0;86750;0;616332;70210;7914;9900;
201812;5;25800;17400;17400;2283674;766333;0;272650;0;438198;46160;7914;9900;
201812;6;27500;26435;26935;2412487;3412267;0;0;0;2410410;0;7914;9900;
201812;7;30200;29588;30500;2629943;3529849;0;80000;0;1790950;0;5700;7200;
201812;8;34200;30470;31960;3129571;2216499;0;371832;0;455418;8540;5700;7200;
201812;9;36500;30926;32426;3384960;1786000;0;54000;0;401705;1710;5700;7200;
201812;10;36800;30918;32410;3438833;1637000;0;0;0;531047;0;5700;7200;
201812;11;37200;31128;32618;3487026;1441050;0;107000;0;480963;0;5700;6600;
201812;12;35600;30711;30711;3319520;1067183;0;0;0;386730;0;5700;6600;
201812;13;36100;30876;23844;3369870;0;0;205000;0;0;12076;5700;6600;
201812;14;37100;31101;25101;3452724;0;0;178000;0;0;11000;5700;6600;
201812;15;37500;31121;21844;3474699;0;0;537000;0;0;31044;5700;6600;
201812;16;38300;31328;21844;3576141;0;0;574599;0;0;81944;5700;6600;
201812;17;39400;31450;23844;3689717;0;0;371466;0;0;64870;5700;6600;
201812;18;38500;31060;29160;3621913;98000;0;260201;0;870;29024;5700;6600;
201812;19;37500;30594;22400;3504789;0;0;460034;0;0;25557;5700;6600;
201812;20;36800;30427;21844;3419153;25000;0;864666;0;0;106835;5700;6600;
201812;21;35900;30228;22400;3317867;0;0;616000;0;0;142423;5700;6600;
201812;22;34900;28998;22400;3238340;0;0;640666;0;0;109838;5700;6600;
201812;23;33400;28098;22300;3082936;0;0;637733;0;0;65218;5700;6600;
201812;0;31300;30001;25101;2878473;79167;0;338615;0;0;40282;6767;8800;
201812;1;29600;29535;29535;2695226;55000;0;62084;0;4000;0;6767;8800;
201812;2;28600;27445;27445;2579172;0;0;27000;0;0;;6767;8800;
201812;3;27900;26434;18631;2522319;0;0;662333;0;0;119674;6767;8800;
201812;4;27700;19000;16820;2504665;0;0;492050;0;0;1660;7299;9400;
201812;5;28000;19999;19999;2521509;;;;;;;7299;9400;
201812;6;29100;28589;28589;2625082;190550;0;0;0;25212;0;7299;9400;
201812;7;31200;30133;30133;2853338;1913117;0;0;0;1240678;0;5700;7200;
201812;8;35300;30859;30859;3252922;1462251;0;298751;0;455011;1110;5700;7200;
201812;9;37600;30881;32370;3415472;2476318;0;0;0;1136279;0;5700;7200;
201812;10;38400;30900;33400;3457891;2848000;0;0;0;1133486;0;5700;7200;
201812;11;38700;30910;33410;3516484;2996333;0;0;0;1304902;0;5700;7200;
201812;12;37500;30480;33000;3342233;3010167;0;0;0;1110794;0;5700;7200;
201812;13;38100;30621;33208;3375340;3191250;0;0;0;1187298;0;5700;7200;
201812;14;39300;30861;33400;3460490;3288000;0;0;0;1293858;0;5700;7200;
201812;15;39100;30871;33400;3470303;3249500;0;0;0;1339711;0;5700;7200;
201812;16;39500;31025;33025;3547068;2896533;0;0;0;1417347;0;5700;7200;
201812;17;40300;30917;32308;3687252;2483199;0;0;0;1297565;0;5700;7200;
201812;18;39800;30527;32308;3605142;2628968;0;185884;0;1361964;0;5700;7200;
201812;19;38500;30221;32308;3483477;2235000;0;0;0;1349397;0;5700;7200;
201812;20;37200;30037;32308;3387494;2101000;0;0;0;1271540;0;5700;7395;
201812;21;36000;29922;31981;3297447;2500333;0;0;0;1305718;0;5700;7395;
201812;22;35200;26434;26434;3213532;1425100;0;0;0;872663;0;5700;7395;
201812;23;33800;26290;26290;3073479;1547750;0;298417;0;1044601;0;5700;7395;
201812;0;31300;30048;30048;2863990;881000;0;163416;0;319411;0;5800;10998;
201812;1;29500;29521;29521;2679176;532100;0;127500;0;13600;0;5800;10998;
201812;2;28300;27001;27001;2564034;60667;0;0;0;40750;0;5800;10998;
201812;3;27600;26997;26997;2494854;416067;0;0;0;226964;0;5800;10998;
201812;4;27500;18999;18999;2492316;65400;0;93666;0;18273;1350;5800;15500;
201812;5;27900;25000;25000;2536144;526000;0;0;0;335561;0;5800;15500;
201812;6;29100;28588;28588;2604577;375000;0;0;0;242803;0;5800;15500;
201812;7;31000;28589;28589;2846550;291667;0;0;0;;0;5800;7100;
201812;8;34900;30478;30478;3226096;405767;0;151083;0;1000;6640;5800;7100;
201812;9;37300;30840;30840;3470024;;;;;;;5800;7100;
201812;10;38100;30823;30823;3528336;0;0;30250;0;0;;5800;7100;
201812;11;38500;30849;29349;3605893;0;0;104000;0;0;500;5800;7100;
201812;12;37400;30403;30403;3447336;93833;0;0;0;;0;5800;7100;
201812;13;37800;30424;30424;3469833;172282;0;0;0;45113;0;5800;7100;
201812;14;38400;30437;32000;3531147;1926000;0;0;0;1167362;0;5800;7100;
201812;15;38400;30379;32000;3545633;1841000;0;0;0;1164620;0;5800;7100;
201812;16;39000;30327;32000;3604211;2117000;0;0;0;1301716;0;5800;7100;
201812;17;39500;30066;31556;3711317;2007500;0;0;0;1323593;0;5800;7100;
201812;18;39300;30022;31512;3639934;2252767;0;21000;0;1510560;2271;5800;7100;
201812;19;37900;17400;20800;3417843;1438934;0;0;0;498842;0;5800;7100;
201812;20;37200;29922;31412;3390734;2684649;0;0;0;1615248;0;5800;7400;
201812;21;36300;30318;30318;3330820;1177533;0;317283;0;554983;31649;5800;7400;
201812;22;35200;28098;22100;3264854;0;0;755834;0;0;123419;5800;7400;
201812;23;33700;17399;17399;3130541;443917;0;107917;0;159985;7000;5800;7400;
201812;0;31400;28020;28020;2878351;348267;0;0;71000;105451;17820;5800;12800;
201812;1;29700;17644;19644;2691392;1092400;0;110000;404333;209781;17910;5800;12800;
201812;2;28500;17153;19653;2571429;1257151;0;0;455000;309294;12840;5800;12800;
201812;3;27900;15630;17120;2506639;1001267;0;0;455000;263341;12350;5800;12800;
201812;4;27700;12730;14730;2490647;987333;0;0;310000;305152;7000;6099;17900;
201812;5;27900;18949;18949;2515112;803300;0;0;455000;193597;7370;6099;17900;
201812;6;29300;22500;5000;2629691;21300;0;181417;310000;14303;46930;6099;17900;
201812;7;31600;28067;30000;2832024;2136250;0;0;398833;1149712;8540;2900;7090;
201812;8;35900;28756;25756;3285064;726632;0;627034;90167;207533;16165;2900;7090;
201812;9;38200;29190;30000;3532075;1854717;0;66667;0;1012632;0;2900;7090;
201812;10;39000;29190;30190;3573409;2602167;0;0;0;1410226;0;2900;7090;
201812;11;39400;29389;30889;3644228;2774000;0;106200;0;1350272;1500;5750;7400;
201812;12;38200;28929;31429;3504368;2722450;0;0;0;1375310;0;5750;7400;
201812;13;38700;29070;31600;3554317;3011615;0;0;0;1477847;0;5750;7400;
201812;14;39500;29228;31800;3601404;3184000;0;70000;0;1493572;0;5750;7400;
201812;15;39300;29183;31700;3601169;2967498;0;0;0;1449092;0;5750;7400;
201812;16;39800;29300;30790;3676893;2846801;0;0;0;1507659;0;5750;9600;
201812;17;40600;29319;31310;3775653;2992000;0;0;0;1596170;0;5750;9600;
201812;18;39600;29047;30500;3689420;3167000;0;61500;0;1681533;0;5750;9600;
201812;19;38300;28544;30000;3561180;2819000;0;0;0;1576300;0;5750;9600;
201812;20;37400;28624;30000;3477905;2788000;0;102000;0;1424365;0;5750;9300;
201812;21;36200;28450;29940;3389718;1948701;0;45500;0;825587;0;5750;9300;
201812;22;35600;27199;27699;3329387;617884;0;106000;0;267515;0;5750;9300;
